"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",12.4901533572919,0.460373117791591,0.674684695550535,0.682352987740342,0.495015775110147,0.68147891050782
"Locus10002v1rpkm3.08",4.95589752881948,1.11761177893721,1.09552687895269,1.02015915849151,0.30765298374494,0.50522079937402
"Locus10004v1rpkm3.08",15.5371508813603,-0.910821585211285,0.583748125903206,-1.56029894537479,0.118689252507218,0.264026661527597
"Locus10005v1rpkm3.08",12.9554881674874,0.183145694214357,0.644747873525293,0.284057849175942,0.776366048426449,0.876595913011622
"Locus10006v1rpkm3.08",24.6972205884663,0.394239916873367,0.46995681929994,0.838885405388175,0.401533618437494,0.598899216424162
"Locus10007v1rpkm3.07",15.1530594038025,-0.219948265638989,0.716698349962506,-0.306890989285096,0.758926347859442,0.866332565222719
"Locus10008v1rpkm3.07",29.4228741956172,-0.76703906094365,0.524716985992652,-1.46181480954457,0.143791964703233,0.300797792829511
"Locus10009v1rpkm3.07",4.66593247652236,0.344023118686027,1.02412314876102,0.335919678314298,0.736931437324472,0.851899399701676
"Locus10009v2rpkm1.98",9.38526801966802,1.22816977994273,0.705112428118881,1.74180702390863,0.0815422172396299,0.201408737356867
"Locus1000v1rpkm124.69",342.964679929163,0.810036258124517,0.356991731175222,2.26906168234728,0.0232645751186736,0.0789925444890751
"Locus10010v1rpkm3.07",24.1439438423635,-0.683935586634422,0.48584005230091,-1.40773817102016,0.159208614535272,0.323828183764904
"Locus10011v1rpkm3.07",12.4432553625493,-0.939362272823445,0.618857722332908,-1.51789698815154,0.129040369361546,0.279716249753769
"Locus10012v1rpkm3.07",11.447261368181,-0.243700093151863,0.680446789756314,-0.358147171565228,0.720233179382032,0.840848017650289
"Locus10013v1rpkm3.07",16.5835858760033,-0.412184485647388,0.576757644753532,-0.714658035999728,0.474820373904993,0.665026327215053
"Locus10015v1rpkm3.07",92.8951933419239,-0.454597135361079,0.329573202088301,-1.37935102878686,0.167786550331191,0.335754075773971
"Locus10016v1rpkm3.07",18.7078022135053,0.581687775420154,0.580642375626107,1.00180041939399,0.31643999464261,0.514414282638075
"Locus10017v1rpkm3.07",73.1094493338678,0.288220625270763,0.323612963301233,0.890633744490868,0.373125689898383,0.571916999352279
"Locus10018v1rpkm3.07",15.0178744814359,0.206772705924943,0.586305815453661,0.352670399090191,0.724335553322954,0.843596476677312
"Locus10019v1rpkm3.07",65.4321004955233,6.21122627776254,0.641135749660222,9.68784891663622,3.39605715160482e-22,2.1357745866152e-20
"Locus1001v1rpkm123.92",775.12014969593,1.00442625809719,0.259217287555991,3.87484286857308,0.000106693522533695,0.000840522962550482
"Locus10020v1rpkm3.07",29.7252200683122,-0.0209899309167741,0.410131410228681,-0.0511785500775728,0.959183243999925,0.980753017575225
"Locus10021v1rpkm3.07",9.92047022055884,0.554065372724893,0.66631335851676,0.831538743209749,0.405669350889147,0.602094801931451
"Locus10022v1rpkm3.07",13.5332535915066,1.69004002994385,0.611426232115672,2.76409473649165,0.00570809639945411,0.0253723906365005
"Locus10023v1rpkm3.07",9.60014117009315,-1.33124675979105,0.734438090448719,-1.81260582355921,0.0698926389732914,0.179409641584502
"Locus10024v1rpkm3.07",37.4657752171184,1.0855292206402,0.402942710563191,2.69400386750503,0.00705993455061784,0.0302492923210941
"Locus10025v1rpkm3.06",5.5043395568722,1.8568539024152,1.07703300701315,1.72404549380029,0.0846996306619952,0.207649804804317
"Locus10026v1rpkm3.06",47.513887078659,1.57014567281814,0.392263194861344,4.00278612265203,6.26008897996843e-05,0.000523744310263199
"Locus10028v1rpkm3.06",11.3664504986462,0.427283870625212,0.659655163711386,0.647738233748077,0.517154270783497,0.697988208944814
"Locus1002v1rpkm123.72",333.825862580326,-0.659527126278622,0.227021871054316,-2.90512593881683,0.0036710535642928,0.0175026588503802
"Locus10030v1rpkm3.06",10.9663027857805,0.59543919208519,0.655008618224229,0.909055507848835,0.363320826399651,0.562638030123897
"Locus10031v1rpkm3.06",79.8905504335446,1.51294325448838,0.330959983402963,4.57137820389083,4.84526880631944e-06,5.07147246991489e-05
"Locus10032v1rpkm3.06",19.128428512137,0.967049580325487,0.555852960310564,1.7397579024949,0.0819015373315116,0.202159091480841
"Locus10033v1rpkm3.06",34.0111725949043,-0.701107106288647,0.421965795124454,-1.66152592079617,0.0966078674480176,0.22781283264434
"Locus10035v1rpkm3.06",3.31248873292214,0.619095647453577,1.37922332515997,0.448872663447574,0.653523517069481,NA
"Locus10036v1rpkm3.06",28.2296909281544,-0.3610175506915,0.452710861762614,-0.79745723194246,0.425185531887007,0.620939059752727
"Locus10037v1rpkm3.06",10.3039034996585,-0.0613598464631843,0.710250118330448,-0.0863918848861582,0.931154897735658,0.966312473233997
"Locus10038v1rpkm3.05",13.1597097586649,-1.68363826594746,0.65974363537684,-2.55195832997432,0.010711932941577,0.0424870413465758
"Locus10039v1rpkm3.05",29.9638232599533,0.627087051291662,0.438520284113386,1.43000694382821,0.15271502614148,0.314020008034337
"Locus1003v1rpkm123.70",867.0763574644,-0.214518865368464,0.185375358872563,-1.15721348658823,0.247185148983498,0.437574706223324
"Locus10040v1rpkm3.05",12.5387849369801,-0.332942267184235,0.621613488240885,-0.535609785634534,0.592228264261459,0.756699471909789
"Locus10041v1rpkm3.05",21.5556695931785,-0.998985225661614,0.585566920130062,-1.70601376430165,0.0880055169025295,0.212734843608865
"Locus10042v1rpkm3.05",33.2424040796162,-0.718441716567513,0.432114059013385,-1.66262055487822,0.0963884139345942,0.22743987911244
"Locus10043v1rpkm3.05",9.63681465134849,-1.69624075134844,0.842497828502328,-2.01334732739167,0.044078102694768,0.127899745883821
"Locus10044v1rpkm3.05",9.00193587929146,-0.548008986041767,0.792016718548825,-0.691915932085194,0.488990124741518,0.677203093704891
"Locus10045v1rpkm3.05",50.2900978385867,-0.537793242231389,0.358813110857002,-1.49881157058867,0.133922522057296,0.286628577064282
"Locus10046v1rpkm3.05",19.0879792135718,0.158169465454702,0.514966907401138,0.307144911996246,0.758733073918081,0.866239714084013
"Locus10048v1rpkm3.05",73.1274025661079,0.451426983170468,0.430801037579944,1.04787812421807,0.294694762282086,0.49205306128819
"Locus10049v1rpkm3.04",26.0848939865445,-0.47344049940066,0.477655004136321,-0.991176676263903,0.32159931736522,0.519953929012484
"Locus1004v1rpkm123.58",763.460902300338,-0.276177665554684,0.234869683843751,-1.17587617539611,0.239644360560077,0.428979241333984
"Locus1004v2rpkm73.82",236.590625757093,-0.784261792455685,0.319467108100318,-2.45490622530509,0.0140921344002596,0.0529799639798423
"Locus10050v1rpkm3.04",4.9186628861759,0.228728360597056,1.12999482818392,0.202415404825045,0.839591986347583,0.911653681640543
"Locus10051v1rpkm3.04",14.4241647193341,-1.30374928800213,0.842263668857553,-1.54791110694651,0.12164370011822,0.268676474501465
"Locus10051v2rpkm2.34",15.8056382896063,-0.977102081348446,0.61724465833204,-1.58300613566886,0.113420065920048,0.255755183589389
"Locus10051v5rpkm1.07",7.50462403089165,-2.55506567831058,1.00367133935571,-2.54571947820166,0.0109052785134833,0.0431271366099439
"Locus10051v6rpkm0.00_PRE",1.96446860381962,0.0357619392148942,1.71995162938861,0.0207924098584135,0.983411252487162,NA
"Locus10053v1rpkm3.04",79.5147470371827,-0.632920591948122,0.330637629161242,-1.91424247008336,0.0555891814787432,0.151803957471343
"Locus10054v1rpkm3.04",49.6362591954366,0.412138661449494,0.580614225705477,0.709832179789815,0.477808211144091,0.667510304009846
"Locus10055v1rpkm3.04",82.348434484886,0.0846758587673455,0.32458443595792,0.260874673542028,0.794189156317232,0.88700093747162
"Locus10056v1rpkm3.04",19.287183698337,-0.707536766349098,0.554919158798085,-1.27502674061853,0.202299777350663,0.380156734165556
"Locus10057v1rpkm3.04",3.55610672246996,0.102073171971359,1.21209455006121,0.0842122192251462,0.932887703162906,NA
"Locus10058v1rpkm3.04",17.1980273237016,-1.44415590130991,0.772344121643412,-1.86983478068946,0.0615067648512205,0.163599176330074
"Locus10059v1rpkm3.04",6.61033385177449,-0.432087844395034,0.870398417149212,-0.496425356344555,0.619594338957278,0.775446427085245
"Locus1005v1rpkm123.47",221.996021853539,-0.23613829699126,0.261820788210377,-0.901908128095312,0.367105673251317,0.56620413617334
"Locus10060v1rpkm3.04",1.06425168359991,0.458924311422025,2.26880851615122,0.202275471091998,0.83970137484955,NA
"Locus10061v1rpkm3.04",12.9886123319208,1.83766949783268,0.644610250453579,2.85082264289097,0.00436062849102062,0.0202631333950307
"Locus10062v1rpkm3.04",13.4755312040849,-0.919280326247814,0.6087445341462,-1.5101249780208,0.131011537057527,0.282634325387931
"Locus10063v1rpkm3.04",13.3384014998767,3.95276473383758,0.776624514712569,5.08967288432881,3.58681716740984e-07,4.55783736290213e-06
"Locus10064v1rpkm3.04",11.235328492396,-0.249596596840715,0.63114946880764,-0.395463529918278,0.692500831619936,0.823301613497524
"Locus10065v1rpkm3.04",4.84700861239893,-0.173542688715913,0.956585126466624,-0.181418970371131,0.856038729734831,0.920617263217119
"Locus10066v1rpkm3.03",12.9255770378452,-0.871529341858942,0.646445472596537,-1.34818693734264,0.177598264915451,0.348435353321232
"Locus10067v1rpkm3.03",5.77415679290067,-0.92393701927023,0.927028301780231,-0.996665384968221,0.318926956919948,0.516984916405185
"Locus10068v1rpkm3.03",41.6998152904814,0.84649667810513,0.426917160460857,1.98281249034669,0.0473883783187752,0.13497185012613
"Locus10068v5rpkm0.00_PRE",3.1122828421514,1.29188749334075,1.24938011641947,1.03402277366403,0.301125516813729,NA
"Locus1006v1rpkm123.39",1047.91933597045,3.15446773230514,0.338620735154856,9.31563665427209,1.21223319402288e-20,6.89347320524431e-19
"Locus10070v1rpkm3.03",15.4409890634888,-0.393278981928641,0.555839300763064,-0.707540797113018,0.479230469064209,0.668804759929571
"Locus10071v1rpkm3.03",8.81127276169802,4.37607859363607,1.03646722460572,4.22210996136491,2.42025977797613e-05,0.000222011715851185
"Locus10072v1rpkm3.03",21.8036638795104,-1.81185627570323,0.608537876425513,-2.97739277355402,0.00290711314144488,0.0143680896587828
"Locus10073v1rpkm3.03",18.2667762010708,0.763422982096891,0.658354858054031,1.15959193246241,0.246214987176857,0.436389161652605
"Locus10074v1rpkm3.03",21.5838342985038,-0.244267213086376,0.480810595151925,-0.5080320931971,0.611430836523557,0.769642649112258
"Locus10075v1rpkm3.03",5.36853851889754,-0.0164369744423603,0.986790404589202,-0.0166570067624472,0.98671024603128,0.992828615610152
"Locus10076v1rpkm3.03",34.4038236316956,0.13485033584664,0.40362797627927,0.334095612226188,0.738307410970315,0.852679934995061
"Locus10077v1rpkm3.03",13.0571318123939,-0.511987807755098,0.6427883985181,-0.796510654105529,0.425735285463383,0.621392428467516
"Locus10078v1rpkm3.03",14.9071065024188,-1.22413980267135,0.710405765420626,-1.72315578259214,0.0848603574664937,0.207940799986412
"Locus10079v1rpkm3.03",26.4255111888805,1.34492076606407,0.646324456535484,2.08087556097334,0.0374452976260329,0.113699490050241
"Locus1007v1rpkm123.34",1845.46003986438,2.23642341921484,0.302283573024166,7.3984285577968,1.37805497612679e-13,4.47551246294831e-12
"Locus10080v1rpkm3.03",46.501339050961,1.22258791144051,0.396451161932578,3.08382981016064,0.00204354461451326,0.0107136309320402
"Locus10080v2rpkm2.04",4.53213142454094,0.690978387763002,1.10409000671197,0.625835197821207,0.531423042553372,0.708177027558171
"Locus10080v3rpkm0.00_PRE",5.26755633076664,-0.700904337228165,1.02414929963457,-0.684377109351396,0.493737066723286,0.68053914787398
"Locus10081v1rpkm3.02",8.48108018160159,-0.772464750291175,0.765484762426815,-1.00911838903524,0.31291785984241,0.510607469212236
"Locus10082v1rpkm3.02",21.347710228474,-0.12128811861108,0.497270758437824,-0.243907602755702,0.807302380835206,0.893644237496728
"Locus10084v1rpkm3.02",77.9621418681817,-0.536107798117722,0.358872310965505,-1.49386782355926,0.135210169951533,0.288829784458931
"Locus10085v1rpkm3.02",16.4645209931527,-0.0407499791877547,0.703816725833342,-0.0578985660499975,0.953829425334319,0.977540141611101
"Locus10087v1rpkm3.02",22.1632923719776,-0.817261729100821,0.564793627770449,-1.44700947198537,0.147894270715699,0.306271350071494
