"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",12.9823045502573,0.667967287608707,0.720435012925319,0.927172160742761,0.353837154640819,0.560741644530321
"Locus10002v1rpkm3.08",6.54384890987103,1.78918574603243,0.873464593974669,2.0483781006976,0.0405229656334091,0.12130144847705
"Locus10004v1rpkm3.08",14.1553489288671,-1.24942758890072,0.593575922960903,-2.10491622144689,0.0352986014003722,0.109371600693854
"Locus10005v1rpkm3.08",13.2546697028475,0.250857870468082,0.588985774468537,0.425914990382305,0.670169791397213,0.815423000719305
"Locus10006v1rpkm3.08",22.8328387610069,0.187613449188753,0.471868090268758,0.397597237570982,0.690927097110274,0.829603495109059
"Locus10007v1rpkm3.07",16.6434359430283,0.117808178472861,0.511381849861742,0.230372232617782,0.817802536079206,0.906000682072361
"Locus10008v1rpkm3.07",29.4538282231425,-0.701212399245894,0.457949349543629,-1.53120077568554,0.125719779162104,0.281965578009997
"Locus10009v1rpkm3.07",6.1970177263846,1.01085901632555,0.899984444393231,1.12319609813597,0.261354219378086,0.464753619303356
"Locus10009v2rpkm1.98",6.57274783576952,0.396673851990673,0.774935741158707,0.511879670690572,0.608735226808964,0.774993677251481
"Locus1000v1rpkm124.69",370.075254998109,0.981843453942855,0.221029093063712,4.44214578421963,8.90661793918274e-06,0.000103498025582405
"Locus10010v1rpkm3.07",23.7815707317081,-0.670791414657261,0.473251624462353,-1.41740963999717,0.156363195867008,0.327707652241715
"Locus10011v1rpkm3.07",11.0906642662753,-1.66661093709674,0.748752988059629,-2.22584879616403,0.0260243110780305,0.0862735870152365
"Locus10012v1rpkm3.07",15.2173271730764,0.497656369910614,0.563710598681075,0.882822446615321,0.377332210634721,0.583021748241144
"Locus10013v1rpkm3.07",15.343779484773,-0.793604779864691,0.592866240024269,-1.33858993190809,0.180704205540059,0.360776578193615
"Locus10015v1rpkm3.07",84.1219671808057,-0.795095618006828,0.327469050699877,-2.42800232970879,0.0151822457498755,0.056166847044725
"Locus10016v1rpkm3.07",18.2028185221233,0.576414937194294,0.615961175656643,0.935797514477773,0.349377451468123,0.556603927156114
"Locus10017v1rpkm3.07",75.5601141149458,0.41364869373815,0.358994203971651,1.15224337652765,0.249221077727476,0.450888843981078
"Locus10018v1rpkm3.07",14.4701412018779,0.0452451148792739,0.614057510887283,0.0736822106676897,0.941263254137509,0.973004603795666
"Locus10019v1rpkm3.07",82.3331874786296,6.56021157664353,0.601838471866633,10.9002861786098,1.14895348473182e-27,1.62611288492941e-25
"Locus1001v1rpkm123.92",635.871379913441,0.551893862379422,0.248690441813395,2.21920013634273,0.026473111809801,0.0874637387187737
"Locus10020v1rpkm3.07",33.2398207412331,0.256322029694709,0.405012960375643,0.63287364793703,0.526816157671827,0.713648784041873
"Locus10021v1rpkm3.07",12.0904656401091,1.03604555821013,0.713140628161396,1.45279278349523,0.146281296219673,0.31266637487074
"Locus10022v1rpkm3.07",13.1362315340986,1.61037741942192,0.601430516070812,2.67757850057664,0.0074156473044394,0.0316646992558566
"Locus10023v1rpkm3.07",9.94179825447596,-1.1402579603073,0.73380260022474,-1.55390286155715,0.120207589061517,0.273272579251738
"Locus10024v1rpkm3.07",39.7663461411463,1.23327448992402,0.444663980685745,2.7734976150353,0.0055457246878438,0.02511806758917
"Locus10025v1rpkm3.06",4.88720659343676,1.75764157312781,1.29625799652298,1.35593498967213,0.175119853507626,0.353549092201022
"Locus10026v1rpkm3.06",38.4303758493298,1.19945199904992,0.400809356971702,2.99257484434078,0.00276634827265218,0.014204018929255
"Locus10028v1rpkm3.06",13.2724618415544,0.858841250500448,0.583049128294339,1.4730169531561,0.140746464533521,0.304576673576919
"Locus1002v1rpkm123.72",360.397839648956,-0.392563940880348,0.212438223098189,-1.84789693283635,0.0646172543343136,0.172451652815335
"Locus10030v1rpkm3.06",12.289062726716,0.935867869998683,0.693778983244471,1.34894237588761,0.177355475664946,0.356368076876088
"Locus10031v1rpkm3.06",98.3653530107742,1.87824093919204,0.306742313251374,6.12318828557841,9.17211993600615e-10,2.67396362711841e-08
"Locus10032v1rpkm3.06",21.8255694350892,1.28719547140256,0.54428299838242,2.36493786362616,0.0180330962034598,0.0640519176390157
"Locus10033v1rpkm3.06",38.6813478349496,-0.246959069956999,0.391812436385459,-0.630299212131299,0.528498838373716,0.714867853670182
"Locus10035v1rpkm3.06",2.93616452385372,0.389473751393828,1.55839049036904,0.249920513376335,0.802648819131013,0.897559548621722
"Locus10036v1rpkm3.06",30.8199874804157,-0.0732056598725523,0.441782195003491,-0.165705319726554,0.868388859401323,0.93446319784958
"Locus10037v1rpkm3.06",10.7343172657579,0.115064943742624,0.765265791321283,0.150359450334186,0.880481031456114,0.940609971928837
"Locus10038v1rpkm3.05",16.4963465276805,-0.602676612534426,0.559335076646297,-1.07748760572643,0.281262484972483,0.487076499546052
"Locus10039v1rpkm3.05",27.7803517048062,0.490788042660147,0.426869481804487,1.1497379493738,0.250251818994065,0.452195533688643
"Locus1003v1rpkm123.70",853.604489543383,-0.268427707361723,0.208628897418785,-1.28662764690216,0.198224102616732,0.385257384416722
"Locus10040v1rpkm3.05",13.0726017361907,-0.136276171223463,0.671353013685459,-0.202987353069828,0.839144917226521,0.919981507173859
"Locus10041v1rpkm3.05",17.2655712968666,-2.52577034364284,0.690597353775864,-3.65737043420903,0.000254815992048226,0.00189555166771184
